"","Sample_ID","Sample_date","Sample_site","Water_body","Depth_m","Surface_temp","Latitude","Longitude","Year","Month","Day","DOY","Time","Sm_cladocerans","Lg_cladocerans","Cyclopoids","Calanoids","Rotifers","Nauplii","Veligers","Leptodora","TotalZP"
"1423","20040624-29-905","2004-06-24","29-905","Western Erie",8.5,20.5,41.866389,-83.135278,2004,6,24,176,2004.4781420765,2.88710089110721,44.091394134367,11.0823881757366,15.374193254339,0.636313043432589,0.075485111354333,2.41177875056708,0.23467604646154,76.7933294073653
"1424","20040624-3-996","2004-06-24","3-996","Western Erie",7.2,22.4,41.4475,-82.617778,2004,6,24,176,2004.4781420765,206.288719434805,193.119237540084,567.452869418281,406.955734192577,0.544153769389768,4.33102606193652,0,15.5623726438015,1394.25411306087
"1425","20040624-36-873","2004-06-24","36-873","Western Erie",6.1,22.5,41.768333,-83.300833,2004,6,24,176,2004.4781420765,5.38081928654366,86.3428294627016,91.2695003768156,99.752816185882,0.899474733511333,0.482289559621533,9.24465303983813,4.19243044721546,297.564813092129
"1426","20040624-37-890","2004-06-24","37-890","Western Erie",5.8,23.1,41.7025,-83.248056,2004,6,24,176,2004.4781420765,7.67144606486506,57.4418548907171,72.4666219891374,28.0607029884568,0,0.190236462417018,7.96274982245849,0,173.793612218052
"1427","20040624-8-994","2004-06-24","8-994","Western Erie",12.2,21.7,41.517778,-82.600556,2004,6,24,176,2004.4781420765,54.3454960972117,82.2175681142316,333.310158254142,171.984931714572,1.18257649291479,3.56595927268019,0.595449993725366,1.76651832857075,648.968658268049
"1428","20040628-14-972","2004-06-28","14-972","Western Erie",6.7,21,41.571667,-82.77,2004,6,28,180,2004.48907103825,80.2075102102402,75.4140385896049,498.35418030995,178.729672381152,1.63100937030387,0.575947792147728,0,0,834.912358653399
"1429","20040628-16-970","2004-06-28","16-970","Western Erie",9.4,20.9,41.640278,-82.765833,2004,6,28,180,2004.48907103825,53.3056090966661,80.4517771944607,591.809416441593,388.892575884857,0.461106589468452,3.49918920036582,0,0.803626531969674,1119.22330093938
"1430","20040628-27-918","2004-06-28","27-918","Western Erie",9.8,19.7,41.775556,-83.054722,2004,6,28,180,2004.48907103825,2.42602306385109,2.56803010077176,10.6512468103806,7.31495527710122,1.34098066616252,0.104082769979164,3.75715748322461,0,28.162476171471
"1431","20040628-29-905","2004-06-28","29-905","Western Erie",9.8,19.5,41.866389,-83.135278,2004,6,28,180,2004.48907103825,16.2246150540227,9.6323924700855,19.7124351817162,63.7349316194363,1.19588386679138,0.522971613140262,22.189545012233,1.73844762764228,134.951222445068
"1432","20040628-3-996","2004-06-28","3-996","Western Erie",8.5,21.7,41.4475,-82.617778,2004,6,28,180,2004.48907103825,594.512942973879,294.68307290043,2385.0726585104,135.205340810423,0.0333181849041036,5.00673244187336,0,0,3414.51406582191
"1433","20040628-36-873","2004-06-28","36-873","Western Erie",6.8,21,41.768333,-83.300833,2004,6,28,180,2004.48907103825,2.79442389527257,86.4191012635909,63.073115421135,66.6443639625595,0.558059750351042,0.936546206100161,19.9787005849263,0,240.404311083936
"1434","20040628-37-890","2004-06-28","37-890","Western Erie",6.7,21.3,41.7025,-83.248056,2004,6,28,180,2004.48907103825,6.54940074452421,44.4297097226932,118.761706227292,26.7937369421173,0.0724730751795071,1.24758337593142,6.83211438793599,7.18775705766762,211.874481533341
"1435","20040628-8-994","2004-06-28","8-994","Western Erie",13.4,20.6,41.517778,-82.600556,2004,6,28,180,2004.48907103825,51.894178054755,95.6165909023098,460.633792751378,78.6819434824562,63.1900415683237,3.38340728880561,0.076410346015625,3.94206190587275,757.418426299916
"1436","20040720-14-972","2004-07-20","14-972","Western Erie",6.1,24.6,41.571667,-82.77,2004,7,20,202,2004.54918032787,11.496280783853,34.5686071077678,95.0736969081631,8.15961133914836,0,0.32513943757355,2.11756142962865,0,151.740897006134
"1437","20040720-16-970","2004-07-20","16-970","Western Erie",11.9,24.8,41.640278,-82.765833,2004,7,20,202,2004.54918032787,140.476273737718,169.703346870233,511.87137746008,56.140611964276,0.0935777492206943,2.04146658839688,0,14.1588336234464,894.485487993371
"1438","20040720-3-996","2004-07-20","3-996","Western Erie",7.3,23.8,41.4475,-82.617778,2004,7,20,202,2004.54918032787,79.8908729013986,106.491151372294,235.983854882179,14.9236966964361,0.133852449721084,0.461959991711564,0.0974043648205074,0.709071032473708,438.691863691035
"1439","20040720-8-994","2004-07-20","8-994","Western Erie",12.2,24.2,41.517778,-82.600556,2004,7,20,202,2004.54918032787,28.7005680163816,80.9085294517015,130.214667623808,106.498648267589,0.360249161537895,1.29783454967008,0.0753218795481659,0,348.055818950236
"1440","20050602-3-996","2005-06-02","3-996","Western Erie",8.2,17.4,41.4475,-82.617778,2005,6,2,153,2005.41643835616,4.74453219021155,11.1029190074288,92.909137930221,19.1049512932471,0.258264084800139,0.861403634107383,0.153683655580339,0.666179503454121,129.80107129905
"1441","20050613-14-972","2005-06-13","14-972","Western Erie",6.4,22.1,41.571667,-82.77,2005,6,13,164,2005.44657534247,11.5661353159265,47.7192811040809,414.933370894049,28.7081613568103,14.2749932988397,6.19608147831477,3.66211309042498,2.46867437781676,529.528810916263
"1442","20050613-16-970","2005-06-13","16-970","Western Erie",9.1,21.9,41.640278,-82.765833,2005,6,13,164,2005.44657534247,25.6028105045537,137.89399419042,243.633742223968,189.068887628346,13.542533104506,8.73520067969474,13.9737778620087,2.77002620337863,635.220972396876
"1443","20050613-27-918","2005-06-13","27-918","Western Erie",9.1,23.2,41.775556,-83.054722,2005,6,13,164,2005.44657534247,0.140696515625178,183.139093987055,8.20674920893273,6.86257752852767,0.0297816463835605,0.0692004914864829,81.2338400725589,23.0094700755076,302.691409526077
"1444","20050613-29-905","2005-06-13","29-905","Western Erie",9.1,23.4,41.866389,-83.135278,2005,6,13,164,2005.44657534247,0.476525866568677,120.63629264734,45.5864611465082,14.0915598146879,2.29311768785206,0.807212622444018,93.694743848645,44.1629696642914,321.748883298338
"1445","20050613-3-996","2005-06-13","3-996","Western Erie",8,21.3,41.4475,-82.617778,2005,6,13,164,2005.44657534247,30.1555480972428,245.143592627732,263.199275501239,136.613966951961,10.7658506451174,5.63925161771891,51.0460082052652,18.4756786260425,761.039172272319
"1446","20050613-36-873","2005-06-13","36-873","Western Erie",6.1,23.1,41.768333,-83.300833,2005,6,13,164,2005.44657534247,0.118951690192067,278.006666795422,293.235261434881,3.56178203408986,2.87753877254493,3.96525278860232,4.40632995356771,1.98035182989357,588.152135299193
"1447","20050613-37-890","2005-06-13","37-890","Western Erie",6.1,22.9,41.7025,-83.248056,2005,6,13,164,2005.44657534247,0,65.9939830344625,119.915161803673,74.9886646709581,7.30302368441861,6.85106579496214,6.34092888882255,0.721984952734671,282.114812830032
"1448","20050613-8-994","2005-06-13","8-994","Western Erie",13.1,21.3,41.517778,-82.600556,2005,6,13,164,2005.44657534247,4.7104917836951,84.1345868560389,291.867683059287,509.371164648328,3.85082639039447,5.5503610630932,4.22898540435291,0,903.714099205189
"1449","20050629-14-972","2005-06-29","14-972","Western Erie",6.5,24.5,41.571667,-82.77,2005,6,29,180,2005.4904109589,129.23571231812,157.143428799718,733.773158470468,112.886945444945,38.1895128318493,13.7698364190999,3.80950716446776,0,1188.80810144867
"1450","20050629-16-970","2005-06-29","16-970","Western Erie",9.1,24.5,41.640278,-82.765833,2005,6,29,180,2005.4904109589,33.9471229252068,128.994855093038,320.267709126086,21.0382914414365,23.8671527708854,26.0447589474665,10.7025786786893,7.6172153304681,572.479684313277
"1451","20050629-27-918","2005-06-29","27-918","Western Erie",9.4,24.1,41.775556,-83.054722,2005,6,29,180,2005.4904109589,1.65737688588394,131.22583757526,56.3873071001248,29.0677262663059,6.1279388171148,1.69662089264678,20.6860817540559,0,246.848889291392
"1452","20050629-29-905","2005-06-29","29-905","Western Erie",9.4,24.5,41.866389,-83.135278,2005,6,29,180,2005.4904109589,0.186010080339748,192.31878392387,46.2550896377707,20.0742795692218,6.45161290322581,1.67857867445133,29.1589392319043,0.411176531729375,296.534470552513
"1453","20050629-3-996","2005-06-29","3-996","Western Erie",7.7,23.4,41.4475,-82.617778,2005,6,29,180,2005.4904109589,11.9044983500703,132.401697736805,241.649414912459,213.439131619391,83.5562094343712,14.1732688551592,4.62158170417302,5.52976013017538,707.275562742605
"1454","20050629-36-873","2005-06-29","36-873","Western Erie",6.4,25.4,41.768333,-83.300833,2005,6,29,180,2005.4904109589,3.54184133979676,304.03551207411,148.240838129525,1.19951008105999,13.2925925859707,7.7398511542799,22.2625894928683,0.624638545397513,500.937373403009
"1455","20050629-37-890","2005-06-29","37-890","Western Erie",6.1,25.6,41.7025,-83.248056,2005,6,29,180,2005.4904109589,1.44248878292714,196.030864829117,79.9304432272479,9.1652107780986,12.2812479887295,7.87315420873632,8.06170643133941,0,314.785116246196
"1456","20050629-8-994","2005-06-29","8-994","Western Erie",13.1,23.6,41.517778,-82.600556,2005,6,29,180,2005.4904109589,215.236368622394,86.0570988863129,561.88096518552,420.82955804508,121.650887726885,14.0329229087254,4.27280480345959,0,1423.96060617838
"1457","20050711-14-972","2005-07-11","14-972","Western Erie",6.4,24.77,41.571667,-82.77,2005,7,11,192,2005.52328767123,205.002984160252,566.709539814429,531.851028482489,145.628110435394,21.2204209764145,13.8620363052656,8.33248292501585,0,1492.60660309926
"1458","20050711-16-970","2005-07-11","16-970","Western Erie",8.8,24.5,41.640278,-82.765833,2005,7,11,192,2005.52328767123,41.3443707061647,98.9865357551252,292.875662616051,62.1304142465856,28.2929788505438,3.39617725034278,0,0,527.026139424813
"1459","20050711-27-918","2005-07-11","27-918","Western Erie",10.1,24.6,41.775556,-83.054722,2005,7,11,192,2005.52328767123,1.30743051152816,126.395643583303,1.64296801438718,11.8412643731945,18.8215003480234,2.45646498172873,93.7185680084119,2.09586515919088,258.279704979768
"1460","20050711-29-905","2005-07-11","29-905","Western Erie",8.8,24.6,41.866389,-83.135278,2005,7,11,192,2005.52328767123,1.3952797555128,29.5679446301757,6.66456989516121,34.7467050099071,1.38053657926736,0.652872975380955,40.1985038306046,3.5585458141562,118.164958490166
"1461","20050711-3-996","2005-07-11","3-996","Western Erie",9,24.5,41.4475,-82.617778,2005,7,11,192,2005.52328767123,3.28669813433972,265.879555208884,120.66115733061,119.630387490954,34.4874169604374,18.055869089952,13.1089512190831,0,575.11003543426
"1462","20050711-36-873","2005-07-11","36-873","Western Erie",6.4,25.3,41.768333,-83.300833,2005,7,11,192,2005.52328767123,8.23122429753343,193.008174150577,37.0057519668538,19.3598854587908,15.3997747621312,6.19880889087919,68.5661138114406,9.48487816116897,357.254611499375
"1463","20050711-37-890","2005-07-11","37-890","Western Erie",6.1,25.4,41.7025,-83.248056,2005,7,11,192,2005.52328767123,15.297407755577,263.92270285372,181.690656129282,87.8408024227555,17.9873296555551,6.41191715747347,74.5883099386534,1.44087242971159,649.179998342729
"1464","20050711-8-994","2005-07-11","8-994","Western Erie",12.8,24.5,41.517778,-82.600556,2005,7,11,192,2005.52328767123,46.0659282709714,197.444119082512,442.262671397481,659.638657189047,73.7012237358578,19.6350041878968,1.41499046396259,0,1440.16259432773
"1465","20050728-14-972","2005-07-28","14-972","Western Erie",6.4,22.5,41.571667,-82.77,2005,7,28,209,2005.5698630137,3.05834093943423,3.59651880315982,20.4193309688489,47.6472170650823,32.4211678213006,2.25013934716738,23.1488343163038,1.03252415871986,133.574073420017
"1466","20050728-16-970","2005-07-28","16-970","Western Erie",9.1,22.4,41.640278,-82.765833,2005,7,28,209,2005.5698630137,9.89108926911227,5.12177597963655,20.2283947700566,107.937860441778,124.454501609185,4.65257866684962,31.9129544809887,0,304.199155217606
"1467","20050728-29-905","2005-07-28","29-905","Western Erie",9.1,24.5,41.866389,-83.135278,2005,7,28,209,2005.5698630137,3.05491288579077,5.47500454321019,2.37180684391933,27.1753519693562,163.9280603483,1.95937622924043,61.0288480200019,3.65562842707914,268.648989266898
"1468","20050728-3-996","2005-07-28","3-996","Western Erie",7.6,22.9,41.4475,-82.617778,2005,7,28,209,2005.5698630137,6.57361554892256,53.6449667950445,103.943200308194,819.145069349928,34.1443487105997,20.1226424286246,21.9923776648656,0,1059.56622080618
"1469","20050728-36-873","2005-07-28","36-873","Western Erie",6.1,25.1,41.768333,-83.300833,2005,7,28,209,2005.5698630137,3.10742427372697,5.78988150700208,13.1169626220053,24.7418468682083,388.616048886752,4.45431313269688,11.0796517921283,5.0691691212351,455.975298203755
"1470","20050728-37-890","2005-07-28","37-890","Western Erie",6.1,24.4,41.7025,-83.248056,2005,7,28,209,2005.5698630137,14.9672183093587,7.37022336695867,77.7115977028366,282.317548166573,144.94578823328,6.98278271948915,3.35043521815056,4.90585227430741,542.551445990954
"1471","20050728-8-994","2005-07-28","8-994","Western Erie",12.8,22.4,41.517778,-82.600556,2005,7,28,209,2005.5698630137,0.792844414644195,29.0807973913322,33.9352066673512,147.527877959073,135.024532770288,6.95434610458209,1.00601140492413,0.0838152768456092,354.405431989041
"1472","20060531-14-972","2006-05-31","14-972","Western Erie",5.6,22.4,41.571667,-82.77,2006,5,31,151,2006.41095890411,0.286169164198958,28.7241753753494,284.091333311333,646.736228092225,629.467044815138,10.003419687723,144.33567091467,0,1743.64404136064
"1473","20060531-16-970","2006-05-31","16-970","Western Erie",8.2,22.6,41.640278,-82.765833,2006,5,31,151,2006.41095890411,0.141236406247361,79.1816550563317,194.986234798575,327.335611275298,109.644966676143,13.1844894271405,99.5830569506302,0,824.057250590364
"1474","20060531-27-918","2006-05-31","27-918","Western Erie",8.8,22.4,41.775556,-83.054722,2006,5,31,151,2006.41095890411,0.855972805024383,0.108194170131102,3.09971712133928,7.67535301830296,225.595356032199,0.295066263466695,27.0674554290588,0.128183589344728,264.825298428867
"1475","20060531-29-905","2006-05-31","29-905","Western Erie",8.3,23.4,41.866389,-83.135278,2006,5,31,151,2006.41095890411,1.05378130883341,0.483238355639145,9.57914841866875,11.8082567999192,354.394624333198,0.325364342016473,63.0753173059236,0,440.719730864198
"1476","20060531-3-996","2006-05-31","3-996","Western Erie",7,22.4,41.4475,-82.617778,2006,5,31,151,2006.41095890411,8.99070749451062,37.4451144544495,431.570391756076,132.399881838791,186.412170830712,9.78809873124514,111.873287443875,0,918.479652549658
"1477","20060531-36-873","2006-05-31","36-873","Western Erie",5.6,23.2,41.768333,-83.300833,2006,5,31,151,2006.41095890411,2.67907857899732,15.3079227175842,30.7490379546334,98.1470472060997,699.523230741957,1.83235775688614,21.4942924564278,1.4838723420187,871.216839754604
"1478","20060531-37-890","2006-05-31","37-890","Western Erie",5.3,22.7,41.7025,-83.248056,2006,5,31,151,2006.41095890411,5.9792224583152,5.8355489839183,34.6606007000984,28.637021058722,156.463972258355,1.70574098844543,33.2769710035061,0,266.559077451361
"1479","20060531-8-994","2006-05-31","8-994","Western Erie",12.2,22.2,41.517778,-82.600556,2006,5,31,151,2006.41095890411,17.8414239294123,170.198030668927,534.397284073971,336.623803975915,223.522319433651,16.3262924501127,39.494008865915,0,1338.4031633979
"1480","20060616-14-972","2006-06-16","14-972","Western Erie",5.6,20.6,41.571667,-82.77,2006,6,16,167,2006.45479452055,9.31082755976744,30.9563613011697,94.86619405296,246.503775996391,4.17399752452276,7.49245963561901,10.2890075719906,2.24292634274114,405.835549985162
"1481","20060616-16-970","2006-06-16","16-970","Western Erie",8.5,19.9,41.640278,-82.765833,2006,6,16,167,2006.45479452055,31.2166613662168,70.0235806973044,271.30277511068,186.001689774892,11.1979786702893,6.45099684807533,127.191120928614,0,703.384803396072
"1482","20060616-3-996","2006-06-16","3-996","Western Erie",8.2,20.6,41.4475,-82.617778,2006,6,16,167,2006.45479452055,55.4927471662666,50.4031262675692,564.493652830387,14.4694225812248,7.073249991058,13.420509329631,6.93661960490086,0,712.289327771037
